url,reason
https://www.hollywoodreporter.com/review/giant-review-1956-film-936178,cannot get meta
https://www.hollywoodreporter.com/review/splash-review-1984-movie-984740,cannot get meta
https://www.hollywoodreporter.com/review/close-encounters-third-kind-1977-review-947485,cannot get meta
https://www.hollywoodreporter.com/review/magnificent-seven-1960-review-original-931098,cannot get meta
https://www.hollywoodreporter.com/review/lethal-weapon-1987-review-i-original-movie-983419,cannot get meta
https://www.hollywoodreporter.com/review/what-ever-happened-baby-jane-1962-review-983202,cannot get meta
https://www.hollywoodreporter.com/review/zoolander-original-movie-2001-review-933382,cannot get meta
https://www.hollywoodreporter.com/review/singin-rain-1952-review-959758,cannot get meta
https://www.hollywoodreporter.com/review/beauty-beast-1991-review-949935,cannot get meta
https://www.hollywoodreporter.com/review/departed-2006-review-935692,cannot get meta
https://www.hollywoodreporter.com/review/doctor-zhivago-1965-review-958823,cannot get meta
https://www.hollywoodreporter.com/review/godfather-review-1972-original-movie-986404,cannot get meta
https://www.hollywoodreporter.com/review/west-side-story-1961-film-939258,cannot get meta
https://www.hollywoodreporter.com/review/planes-trains-automobiles-review-1987-movie-950066,cannot get meta
https://www.hollywoodreporter.com/review/jerry-maguire-review-1996-movie-955654,cannot get meta
https://www.hollywoodreporter.com/review/being-1979-review-957421,cannot get meta
https://www.hollywoodreporter.com/review/fast-furious-2001-movie-review-905568,cannot get meta
https://www.hollywoodreporter.com/review/lord-rings-fellowship-ring-2001-review-950526,cannot get meta
https://www.hollywoodreporter.com/review/legally-blonde-movie-review-2001-910534,cannot get meta
https://www.hollywoodreporter.com/review/mr-mrs-smith-1941-review-i-alfred-hitchcock-movie-977755,cannot get meta
https://www.hollywoodreporter.com/review/bullitt-1968-film-review-937305,cannot get meta
https://www.hollywoodreporter.com/review/my-fair-lady-1964-film-939823,cannot get meta
https://www.hollywoodreporter.com/review/blazing-saddles-review-1974-movie-924228,cannot get meta
https://www.hollywoodreporter.com/review/bridget-joness-diary-2001-film-883472,cannot get meta
https://www.hollywoodreporter.com/review/independence-day-1996-movie-original-905775,cannot get meta
https://www.hollywoodreporter.com/review/rebel-a-cause-1955-film-review-940868,cannot get meta
https://www.hollywoodreporter.com/review/lion-king-thrs-1994-review-906559,cannot get meta
https://www.hollywoodreporter.com/review/network-review-1976-movie-932441,cannot get meta
https://www.hollywoodreporter.com/review/fortune-cookie-1966-film-review-937214,cannot get meta
https://www.hollywoodreporter.com/review/harry-potter-sorcerers-stone-2001-review-946999,cannot get meta
https://www.hollywoodreporter.com/review/maltese-falcon-review-1941-movie-932514,cannot get meta
